config	reader	node	pattern	path	offset	length
B3_rand	28	0	rand	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	201326592000	8053063680
B3_rand	29	0	rand	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s003-c000.xtc2	32212254720	8053063680
B3_rand	30	0	rand	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s007-c000.xtc2	161061273600	8053063680
B3_rand	31	0	rand	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s006-c000.xtc2	249644974080	8053063680
B4_r387	0	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s008-c000.xtc2	249644974080	8053063680
B4_r387	1	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s009-c000.xtc2	249644974080	8053063680
B4_r387	2	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	209379655680	8053063680
B4_r387	3	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s004-c000.xtc2	0	8053063680
B4_r387	4	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s003-c000.xtc2	40265318400	8053063680
B4_r387	5	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s007-c000.xtc2	169114337280	8053063680
B4_r387	6	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s006-c000.xtc2	257698037760	8053063680
B4_r387	7	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s008-c000.xtc2	257698037760	8053063680
B4_r387	8	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s009-c000.xtc2	257698037760	8053063680
B4_r387	9	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	217432719360	8053063680
B4_r387	10	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s004-c000.xtc2	8053063680	8053063680
B4_r387	11	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s003-c000.xtc2	48318382080	8053063680
B4_r387	12	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s007-c000.xtc2	177167400960	8053063680
B4_r387	13	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s006-c000.xtc2	265751101440	8053063680
B4_r387	14	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s008-c000.xtc2	265751101440	8053063680
B4_r387	15	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s009-c000.xtc2	265751101440	8053063680
B4_r387	16	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	225485783040	8053063680
B4_r387	17	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s004-c000.xtc2	16106127360	8053063680
B4_r387	18	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s003-c000.xtc2	56371445760	8053063680
B4_r387	19	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s007-c000.xtc2	185220464640	8053063680
B4_r387	20	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s006-c000.xtc2	273804165120	8053063680
B4_r387	21	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s008-c000.xtc2	273804165120	8053063680
B4_r387	22	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s009-c000.xtc2	273804165120	8053063680
B4_r387	23	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	233538846720	8053063680
B4_r387	24	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s004-c000.xtc2	24159191040	8053063680
B4_r387	25	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s003-c000.xtc2	64424509440	8053063680
B4_r387	26	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s007-c000.xtc2	193273528320	8053063680
B4_r387	27	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s006-c000.xtc2	281857228800	8053063680
B4_r387	28	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s008-c000.xtc2	281857228800	8053063680
B4_r387	29	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s009-c000.xtc2	281857228800	8053063680
B4_r387	30	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s005-c000.xtc2	241591910400	8053063680
B4_r387	31	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0387-s004-c000.xtc2	32212254720	8053063680
B4_r400	0	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	0	8053063680
B4_r400	1	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	0	8053063680
B4_r400	2	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	0	8053063680
B4_r400	3	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	8053063680	8053063680
B4_r400	4	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	8053063680	8053063680
B4_r400	5	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	8053063680	8053063680
B4_r400	6	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	16106127360	8053063680
B4_r400	7	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	16106127360	8053063680
B4_r400	8	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	16106127360	8053063680
B4_r400	9	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	24159191040	8053063680
B4_r400	10	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	24159191040	8053063680
B4_r400	11	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	24159191040	8053063680
B4_r400	12	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	32212254720	8053063680
B4_r400	13	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	32212254720	8053063680
B4_r400	14	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	32212254720	8053063680
B4_r400	15	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	40265318400	8053063680
B4_r400	16	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	40265318400	8053063680
B4_r400	17	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	40265318400	8053063680
B4_r400	18	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	0	8053063680
B4_r400	19	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	48318382080	8053063680
B4_r400	20	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	48318382080	8053063680
B4_r400	21	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	48318382080	8053063680
B4_r400	22	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	8053063680	8053063680
B4_r400	23	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	56371445760	8053063680
B4_r400	24	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	56371445760	8053063680
B4_r400	25	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	56371445760	8053063680
B4_r400	26	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	16106127360	8053063680
B4_r400	27	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	64424509440	8053063680
B4_r400	28	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	64424509440	8053063680
B4_r400	29	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	64424509440	8053063680
B4_r400	30	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	24159191040	8053063680
B4_r400	31	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	72477573120	8053063680
B5_2x32	0	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	72477573120	8053063680
B5_2x32	1	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	72477573120	8053063680
B5_2x32	2	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	32212254720	8053063680
B5_2x32	3	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	80530636800	8053063680
B5_2x32	4	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	80530636800	8053063680
B5_2x32	5	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	80530636800	8053063680
B5_2x32	6	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	40265318400	8053063680
B5_2x32	7	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	0	8053063680
B5_2x32	8	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	88583700480	8053063680
B5_2x32	9	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	88583700480	8053063680
B5_2x32	10	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	88583700480	8053063680
B5_2x32	11	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	48318382080	8053063680
B5_2x32	12	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	8053063680	8053063680
B5_2x32	13	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	96636764160	8053063680
B5_2x32	14	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	96636764160	8053063680
B5_2x32	15	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	96636764160	8053063680
B5_2x32	16	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	56371445760	8053063680
B5_2x32	17	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	16106127360	8053063680
B5_2x32	18	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	104689827840	8053063680
B5_2x32	19	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	104689827840	8053063680
B5_2x32	20	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	104689827840	8053063680
B5_2x32	21	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	64424509440	8053063680
B5_2x32	22	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	24159191040	8053063680
B5_2x32	23	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	112742891520	8053063680
B5_2x32	24	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	112742891520	8053063680
B5_2x32	25	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	112742891520	8053063680
B5_2x32	26	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	72477573120	8053063680
B5_2x32	27	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	32212254720	8053063680
B5_2x32	28	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	120795955200	8053063680
B5_2x32	29	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	120795955200	8053063680
B5_2x32	30	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	120795955200	8053063680
B5_2x32	31	0	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	80530636800	8053063680
B5_2x32	32	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	40265318400	8053063680
B5_2x32	33	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	128849018880	8053063680
B5_2x32	34	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	128849018880	8053063680
B5_2x32	35	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	128849018880	8053063680
B5_2x32	36	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	88583700480	8053063680
B5_2x32	37	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	48318382080	8053063680
B5_2x32	38	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	136902082560	8053063680
B5_2x32	39	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	136902082560	8053063680
B5_2x32	40	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	136902082560	8053063680
B5_2x32	41	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	96636764160	8053063680
B5_2x32	42	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	56371445760	8053063680
B5_2x32	43	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	144955146240	8053063680
B5_2x32	44	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	144955146240	8053063680
B5_2x32	45	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	144955146240	8053063680
B5_2x32	46	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	104689827840	8053063680
B5_2x32	47	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	64424509440	8053063680
B5_2x32	48	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	153008209920	8053063680
B5_2x32	49	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	153008209920	8053063680
B5_2x32	50	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	153008209920	8053063680
B5_2x32	51	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	112742891520	8053063680
B5_2x32	52	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	72477573120	8053063680
B5_2x32	53	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	161061273600	8053063680
B5_2x32	54	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	161061273600	8053063680
B5_2x32	55	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	161061273600	8053063680
B5_2x32	56	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	120795955200	8053063680
B5_2x32	57	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	80530636800	8053063680
B5_2x32	58	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	169114337280	8053063680
B5_2x32	59	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s008-c000.xtc2	169114337280	8053063680
B5_2x32	60	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s009-c000.xtc2	169114337280	8053063680
B5_2x32	61	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s005-c000.xtc2	128849018880	8053063680
B5_2x32	62	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s007-c000.xtc2	88583700480	8053063680
B5_2x32	63	1	seq	/sdf/data/lcls/drpsrcf/ffb/mfx/mfx101210926/xtc/mfx101210926-r0400-s006-c000.xtc2	177167400960	8053063680
